Gene,TDL,Kinase_score_percent_THCA,Cancer
PRPF4B,Tchem,22.91666667,LIHC
PRPS1,Tbio,0,LIHC
PRPS1L1,Tdark,0,LIHC
PRPS2,Tbio,16.66666667,LIHC
PSKH1,Tdark,14.58333333,LIHC
PSKH2,Tdark,0,LIHC
PSTK,Tdark,0,LIHC
PTK2,Tchem,27.08333333,LIHC
PTK2B,Tchem,0,LIHC
PTK6,Tchem,12.5,LIHC
PTK7,Tbio,20.83333333,LIHC
PXK,Tbio,0,LIHC
RAF1,TMOA_LIHC,12.5,LIHC
RBKS,Tbio,0,LIHC
RET,TMOA_LIHC,0,LIHC
RIOK1,Tchem,20.83333333,LIHC
RIOK2,Tbio,0,LIHC
RIOK3,Tchem,14.58333333,LIHC
RIPK1,Tchem,2.083333333,LIHC
RIPK2,Tchem,18.75,LIHC
RIPK3,Tchem,0,LIHC
RIPK4,Tchem,12.5,LIHC
RNASEL,Tchem,0,LIHC
ROCK1,Tclin,18.75,LIHC
ROCK2,Tclin,16.66666667,LIHC
ROR1,Tbio,12.5,LIHC
ROR2,Tbio,12.5,LIHC
ROS1,Tchem,12.5,LIHC
RPS6KA1,Tchem,0,LIHC
RPS6KA2,Tchem,18.75,LIHC
RPS6KA3,Tchem,0,LIHC
RPS6KA4,Tchem,29.16666667,LIHC
RPS6KA5,Tchem,8.333333333,LIHC
RPS6KA6,Tchem,6.25,LIHC
RPS6KB1,Tchem,18.75,LIHC
RPS6KB2,Tbio,0,LIHC
RPS6KC1,Tdark,27.08333333,LIHC
RPS6KL1,Tdark,12.5,LIHC
RYK,Tbio,6.25,LIHC
SBK1,Tchem,16.66666667,LIHC
SBK2,Tdark,2.083333333,LIHC
SBK3,Tchem,12.5,LIHC
SCYL1,Tbio,16.66666667,LIHC
SCYL2,Tbio,14.58333333,LIHC
SCYL3,Tdark,4.166666667,LIHC
SGK1,Tchem,0,LIHC
SGK2,Tchem,12.5,LIHC
SGK3,Tchem,0,LIHC
SGK494,Tdark,27.08333333,LIHC
SHPK,Tbio,0,LIHC
SIK1,Tchem,0,LIHC
SIK2,Tchem,0,LIHC
SIK3,Tchem,12.5,LIHC
SLK,Tchem,16.66666667,LIHC
SMG1,Tchem,18.75,LIHC
SNRK,Tbio,0,LIHC
SPEG,Tbio,41.66666667,LIHC
SPHK1,Tchem,18.75,LIHC
SPHK2,Tchem,12.5,LIHC
SRC,TMOA_LIHC,18.75,LIHC
SRMS,Tchem,16.66666667,LIHC
SRPK1,Tchem,20.83333333,LIHC
SRPK2,Tchem,27.08333333,LIHC
SRPK3,Tchem,43.75,LIHC
STK10,Tchem,0,LIHC
STK11,Tchem,0,LIHC
STK16,Tchem,0,LIHC
STK17A,Tchem,18.75,LIHC
STK17B,Tchem,0,LIHC
STK24,Tchem,16.66666667,LIHC
STK25,Tchem,16.66666667,LIHC
STK26,Tchem,16.66666667,LIHC
STK3,Tchem,16.66666667,LIHC
STK31,Tchem,16.66666667,LIHC
STK32A,Tchem,0,LIHC
STK32B,Tchem,12.5,LIHC
STK32C,Tbio,22.91666667,LIHC
STK33,Tchem,12.5,LIHC
STK35,Tchem,29.16666667,LIHC
STK36,Tbio,29.16666667,LIHC
STK38,Tbio,6.25,LIHC
STK38L,Tchem,8.333333333,LIHC
STK39,Tbio,33.33333333,LIHC
STK4,Tchem,18.75,LIHC
STK40,Tbio,0,LIHC
STKLD1,Tdark,16.66666667,LIHC
STRADA,Tbio,31.25,LIHC
STRADB,Tbio,14.58333333,LIHC
STYK1,Tbio,12.5,LIHC
SYK,Tchem,0,LIHC
TAB1,Tbio,14.58333333,LIHC
TAF1,Tchem,18.75,LIHC
TAOK1,Tchem,16.66666667,LIHC
TAOK2,Tchem,16.66666667,LIHC
TAOK3,Tchem,0,LIHC
TBCK,Tbio,12.5,LIHC
TBK1,Tchem,2.083333333,LIHC
TEC,Tchem,0,LIHC
TEK,TMOA_LIHC,0,LIHC
TESK1,Tchem,20.83333333,LIHC
TESK2,Tchem,12.5,LIHC
TEX14,Tbio,0,LIHC
TGFBR1,Tchem,0,LIHC
TGFBR2,Tchem,14.58333333,LIHC
TIE1,Tchem,14.58333333,LIHC
TK1,Tchem,33.33333333,LIHC
TK2,Tchem,0,LIHC
TLK1,Tchem,14.58333333,LIHC
TLK2,Tchem,35.41666667,LIHC
TNIK,Tchem,2.083333333,LIHC
TNK1,Tchem,0,LIHC
TNK2,Tchem,25,LIHC
TNNI3K,Tchem,0,LIHC
TP53RK,Tbio,4.166666667,LIHC
TPK1,Tbio,0,LIHC
TRIB1,Tbio,0,LIHC
TRIB2,Tbio,12.5,LIHC
TRIB3,Tbio,14.58333333,LIHC
TRIO,Tbio,27.08333333,LIHC
TRPM6,Tchem,16.66666667,LIHC
TSSK1B,Tchem,0,LIHC
TSSK2,Tchem,16.66666667,LIHC
TSSK3,Tbio,12.5,LIHC
TSSK4,Tbio,12.5,LIHC
TSSK6,Tbio,12.5,LIHC
TTBK1,Tbio,0,LIHC
TTBK2,Tbio,18.75,LIHC
TTK,Tchem,35.41666667,LIHC
TTN,Tbio,0,LIHC
TXK,Tchem,0,LIHC
TYK2,Tclin,25,LIHC
TYRO3,Tchem,50,LIHC
UCK1,Tbio,6.25,LIHC
UCK2,Tbio,22.91666667,LIHC
UCKL1,Tdark,20.83333333,LIHC
UHMK1,Tbio,2.083333333,LIHC
ULK1,Tchem,16.66666667,LIHC
ULK2,Tchem,2.083333333,LIHC
ULK3,Tchem,12.5,LIHC
ULK4,Tbio,12.5,LIHC
VRK1,Tbio,20.83333333,LIHC
VRK2,Tbio,35.41666667,LIHC
VRK3,Tbio,0,LIHC
WEE1,Tchem,14.58333333,LIHC
WEE2,Tbio,0,LIHC
WNK1,Tchem,14.58333333,LIHC
WNK2,Tchem,14.58333333,LIHC
WNK3,Tchem,0,LIHC
WNK4,Tbio,12.5,LIHC
XYLB,Tbio,12.5,LIHC
YES1,Tclin,14.58333333,LIHC
ZAP70,Tchem,0,LIHC
AAK1,Tchem,7.142857143,KICH
AATK,Tbio,0,KICH
ABL1,TMOA_KICH,0,KICH
ABL2,Tchem,16.19047619,KICH
ACVR1,Tchem,4.285714286,KICH
ACVR1B,Tchem,0,KICH
ACVR1C,Tbio,14.28571429,KICH
ACVR2A,Tchem,0,KICH
ACVR2B,Tchem,0,KICH
ACVRL1,Tchem,0,KICH
ADCK1,Tdark,0,KICH
ADCK2,Tbio,0,KICH
ADCK5,Tdark,1.428571429,KICH
ADK,Tchem,0,KICH
ADPGK,Tbio,0,KICH
AK1,Tbio,0,KICH
AK2,Tbio,0,KICH
AK3,Tbio,0,KICH
AK4,Tbio,0,KICH
AK5,Tbio,11.42857143,KICH
AK6,Tbio,0,KICH
AK8,Tbio,0,KICH
AK9,Tbio,0,KICH
AKT1,Tchem,0,KICH
AKT2,Tchem,0,KICH
AKT3,Tchem,0,KICH
ALK,Tclin,14.28571429,KICH
ALPK1,Tbio,19.04761905,KICH
ALPK2,Tbio,4.761904762,KICH
ALPK3,Tdark,14.28571429,KICH
AMHR2,Tbio,0,KICH
ANKK1,Tbio,14.28571429,KICH
ARAF,Tchem,0,KICH
ATM,Tchem,19.04761905,KICH
ATR,Tchem,4.761904762,KICH
AURKA,Tchem,14.28571429,KICH
AURKB,Tchem,30.47619048,KICH
AURKC,Tchem,0,KICH
AXL,Tchem,13.80952381,KICH
BCKDK,Tbio,0,KICH
BLK,Tchem,13.80952381,KICH
BMP2K,Tchem,0,KICH
BMPR1A,Tchem,0,KICH
BMPR1B,Tchem,14.28571429,KICH
BMPR2,Tchem,0,KICH
BMX,Tchem,0,KICH
BRAF,TMOA_KICH,0,KICH
BRSK1,Tchem,4.285714286,KICH
BRSK2,Tchem,0,KICH
BTK,Tclin,0,KICH
BUB1,Tchem,14.28571429,KICH
BUB1B,Tbio,16.66666667,KICH
CAMK1,Tchem,0,KICH
CAMK1D,Tchem,14.28571429,KICH
CAMK1G,Tchem,14.28571429,KICH
CAMK2A,Tchem,0,KICH
CAMK2B,Tchem,14.28571429,KICH
CAMK2D,Tchem,0,KICH
CAMK2G,Tchem,0,KICH
CAMK4,Tbio,0,KICH
CAMKK1,Tchem,0,KICH
CAMKK2,Tchem,0,KICH
CAMKV,Tbio,0,KICH
CASK,Tchem,0,KICH
CDC42BPA,Tchem,0,KICH
CDC42BPB,Tbio,0,KICH
CDC42BPG,Tbio,2.380952381,KICH
CDC7,Tchem,0,KICH
CDK1,Tchem,20.95238095,KICH
CDK10,Tbio,0,KICH
CDK11A,Tchem,9.047619048,KICH
CDK11B,Tchem,9.047619048,KICH
CDK12,Tchem,0,KICH
CDK13,Tchem,0,KICH
CDK14,Tchem,0,KICH
CDK15,Tchem,16.19047619,KICH
CDK16,Tchem,0,KICH
CDK17,Tchem,16.19047619,KICH
CDK18,Tchem,0,KICH
CDK19,Tchem,16.66666667,KICH
CDK2,Tchem,20.47619048,KICH
CDK20,Tbio,14.28571429,KICH
CDK3,Tchem,0,KICH
CDK4,Tclin,16.19047619,KICH
CDK5,Tchem,9.047619048,KICH
CDK6,Tclin,10,KICH
CDK7,Tchem,16.19047619,KICH
CDK8,Tchem,0,KICH
CDK9,Tchem,0,KICH
CDKL1,Tchem,14.28571429,KICH
CDKL2,Tchem,0,KICH
CDKL3,Tchem,14.28571429,KICH
CDKL4,Tdark,0,KICH
CDKL5,Tchem,14.28571429,KICH
CERK,Tchem,0,KICH
CHEK1,Tchem,0,KICH
CHEK2,Tchem,30.47619048,KICH
CHKA,Tchem,0,KICH
CHKB,Tbio,0,KICH
CHUK,Tchem,0,KICH
CIT,Tchem,0,KICH
CKB,Tbio,14.28571429,KICH
CKM,Tbio,14.28571429,KICH
CKMT1A,Tbio,14.28571429,KICH
CKMT2,Tbio,14.28571429,KICH
CLK1,Tchem,0,KICH
CLK2,Tchem,6.666666667,KICH
CLK3,Tchem,0,KICH
CLK4,Tchem,14.28571429,KICH
CMPK1,Tbio,0,KICH
CMPK2,Tbio,0,KICH
COQ8A,Tbio,0,KICH
COQ8B,Tchem,0,KICH
CSF1R,TMOA_KICH,16.19047619,KICH
CSK,Tchem,4.285714286,KICH
CSNK1A1,Tchem,9.523809524,KICH
CSNK1A1L,Tdark,4.761904762,KICH
CSNK1D,Tchem,16.19047619,KICH
CSNK1E,Tchem,2.857142857,KICH
CSNK1G1,Tchem,16.66666667,KICH
CSNK1G2,Tchem,4.285714286,KICH
CSNK1G3,Tbio,19.04761905,KICH
CSNK2A1,Tchem,0,KICH
CSNK2A2,Tchem,0,KICH
CSNK2A3,Tdark,0,KICH
CSNK2B,Tbio,11.42857143,KICH
DAPK1,Tchem,14.28571429,KICH
DAPK2,Tchem,2.380952381,KICH
DAPK3,Tchem,0,KICH
DCK,Tchem,0,KICH
DCLK1,Tchem,0,KICH
DCLK2,Tchem,14.28571429,KICH
DCLK3,Tchem,14.28571429,KICH
DDR1,Tchem,0,KICH
DDR2,Tchem,0,KICH
DGKA,Tbio,16.19047619,KICH
DGKH,Tbio,4.761904762,KICH
DGKQ,Tbio,2.857142857,KICH
DGUOK,Tbio,25.71428571,KICH
DMPK,Tchem,0,KICH
DSTYK,Tchem,0,KICH
DTYMK,Tbio,2.857142857,KICH
DYRK1A,Tchem,0,KICH
DYRK1B,Tchem,0,KICH
DYRK2,Tchem,10.95238095,KICH
DYRK3,Tchem,16.19047619,KICH
DYRK4,Tchem,9.047619048,KICH
EEF2K,Tchem,2.857142857,KICH
EFNA1,Tbio,0,KICH
EGFR,Tclin,0,KICH
EIF2AK1,Tchem,0,KICH
EIF2AK2,Tchem,4.761904762,KICH
EIF2AK3,Tchem,0,KICH
EIF2AK4,Tchem,0,KICH
EPHA1,Tchem,4.285714286,KICH
EPHA10,Tbio,0,KICH
EPHA2,TMOA_KICH,18.0952381,KICH
EPHA3,Tchem,4.285714286,KICH
EPHA4,Tchem,14.28571429,KICH
EPHA5,Tchem,30.47619048,KICH
EPHA6,Tchem,0,KICH
EPHA7,Tchem,9.523809524,KICH
EPHA8,Tchem,0,KICH
EPHB1,Tchem,9.047619048,KICH
EPHB2,Tchem,16.19047619,KICH
EPHB3,Tchem,7.142857143,KICH
EPHB4,Tchem,1.428571429,KICH
EPHB6,Tchem,0,KICH
ERBB2,Tclin,0,KICH
ERBB3,Tchem,0,KICH
ERBB4,Tclin,0,KICH
ERN1,Tchem,16.66666667,KICH
ERN2,Tbio,0,KICH
ETNK1,Tbio,0,KICH
ETNK2,Tdark,0,KICH
FASTK,Tbio,0,KICH
FER,Tchem,0,KICH
FES,Tchem,1.428571429,KICH
FGFR1,TMOA_KICH,0,KICH
FGFR2,TMOA_KICH,0,KICH
FGFR3,TMOA_KICH,14.28571429,KICH
FGFR4,Tclin,0,KICH
FGGY,Tbio,0,KICH
FGR,Tchem,2.380952381,KICH
FLT1,TMOA_KICH,0,KICH
FLT3,TMOA_KICH,0,KICH
FLT4,TMOA_KICH,0,KICH
FN3K,Tbio,0,KICH
FN3KRP,Tbio,0,KICH
FRK,Tchem,0,KICH
FUK,Tbio,0,KICH
FYN,TMOA_KICH,0,KICH
GAK,Tchem,0,KICH
GALK1,Tbio,4.761904762,KICH
GALK2,Tbio,9.523809524,KICH
GCK,Tchem,14.28571429,KICH
GK,Tbio,0,KICH
GK2,Tdark,0,KICH
GK3P,Tdark,0,KICH
GK5,Tbio,0,KICH
GLYCTK,Tbio,0,KICH
GRK1,Tchem,0,KICH
GRK2,Tchem,0,KICH
GRK3,Tchem,0,KICH
GRK4,Tchem,3.80952381,KICH
GRK5,Tchem,0,KICH
GRK6,Tchem,20.95238095,KICH
GRK7,Tchem,14.28571429,KICH
GSK3A,Tclin,0,KICH
GSK3B,Tclin,0,KICH
GUCY2C,Tclin,0,KICH
GUCY2D,Tbio,4.761904762,KICH
GUCY2F,Tbio,0,KICH
GUK1,Tbio,0,KICH
HASPIN,Tchem,11.42857143,KICH
HCK,TMOA_KICH,14.28571429,KICH
HIPK1,Tchem,0,KICH
HIPK2,Tchem,0,KICH
HIPK3,Tchem,0,KICH
HIPK4,Tchem,0,KICH
HK1,Tchem,4.285714286,KICH
HK2,Tchem,16.19047619,KICH
HK3,Tbio,16.19047619,KICH
HKDC1,Tbio,0,KICH
HUNK,Tchem,0,KICH
ICK,Tchem,0,KICH
IDNK,Tbio,0,KICH
IGF1R,Tclin,0,KICH
IKBKB,Tchem,0,KICH
IKBKE,Tchem,11.42857143,KICH
IKBKG,Tbio,0,KICH
ILK,Tchem,0,KICH
INSR,TMOA_KICH,0,KICH
INSRR,Tchem,0,KICH
IP6K1,Tbio,0,KICH
IP6K2,Tbio,0,KICH
IP6K3,Tbio,0,KICH
IPMK,Tbio,13.80952381,KICH
IRAK1,Tchem,7.142857143,KICH
IRAK2,Tbio,16.19047619,KICH
IRAK3,Tchem,0,KICH
IRAK4,Tchem,9.523809524,KICH
ITK,Tclin,0,KICH
ITPK1,Tbio,0,KICH
ITPKA,Tchem,14.28571429,KICH
ITPKB,Tchem,0,KICH
ITPKC,Tchem,0,KICH
JAK1,Tclin,0,KICH
JAK2,Tclin,0,KICH
JAK3,TMOA_KICH,11.42857143,KICH
KALRN,Tbio,0,KICH
KDR,TMOA_KICH,0,KICH
KHK,Tchem,0,KICH
KIT,TMOA_KICH,14.28571429,KICH
KSR1,Tbio,0,KICH
KSR2,Tbio,14.28571429,KICH
LATS1,Tbio,0,KICH
LATS2,Tchem,0,KICH
LCK,TMOA_KICH,0,KICH
LIMK1,Tchem,30.47619048,KICH
LIMK2,Tchem,0,KICH
LMTK2,Tbio,4.761904762,KICH
LMTK3,Tbio,0,KICH
LRRK1,Tbio,9.047619048,KICH
LRRK2,Tchem,0,KICH
LTK,Tchem,14.28571429,KICH
LYN,TMOA_KICH,4.761904762,KICH
MAK,Tchem,26.19047619,KICH
MAP2K1,Tclin,0,KICH
MAP2K2,Tclin,4.285714286,KICH
MAP2K3,Tchem,0,KICH
MAP2K4,Tchem,0,KICH
MAP2K5,Tchem,0,KICH
MAP2K6,Tchem,9.523809524,KICH
MAP2K7,Tchem,0,KICH
MAP3K1,Tchem,14.28571429,KICH
MAP3K10,Tchem,0,KICH
MAP3K11,Tchem,0,KICH
MAP3K12,Tchem,0,KICH
MAP3K13,Tchem,0,KICH
MAP3K14,Tchem,14.28571429,KICH
MAP3K15,Tchem,0,KICH
MAP3K19,Tchem,0,KICH
MAP3K2,Tchem,0,KICH
MAP3K20,Tchem,9.047619048,KICH
MAP3K21,Tdark,0,KICH
MAP3K3,Tchem,0,KICH
MAP3K4,Tbio,19.04761905,KICH
MAP3K5,Tchem,0,KICH
MAP3K6,Tchem,0,KICH
MAP3K7,Tchem,0,KICH
MAP3K8,Tchem,9.523809524,KICH
MAP3K9,Tchem,9.523809524,KICH
MAP4K1,Tchem,0,KICH
MAP4K2,Tchem,0,KICH
MAP4K3,Tchem,0,KICH
MAP4K4,Tchem,16.19047619,KICH
MAP4K5,Tchem,0,KICH
MAPK1,Tchem,0,KICH
MAPK10,Tchem,0,KICH
MAPK11,Tchem,4.285714286,KICH
MAPK12,Tchem,16.19047619,KICH
MAPK13,Tchem,0,KICH
MAPK14,Tchem,4.761904762,KICH
MAPK15,Tchem,14.28571429,KICH
MAPK3,Tchem,0,KICH
MAPK4,Tbio,0,KICH
MAPK6,Tbio,0,KICH
MAPK7,Tchem,11.42857143,KICH
MAPK8,Tchem,14.28571429,KICH
MAPK9,Tchem,0,KICH
MAPKAPK2,Tchem,4.285714286,KICH
MAPKAPK3,Tchem,0,KICH
MAPKAPK5,Tchem,0,KICH
MARK1,Tchem,0,KICH
MARK2,Tchem,0,KICH
MARK3,Tchem,9.523809524,KICH
MARK4,Tchem,0,KICH
MAST1,Tchem,18.57142857,KICH
MAST2,Tbio,9.047619048,KICH
MAST3,Tchem,1.428571429,KICH
MAST4,Tbio,14.28571429,KICH
MASTL,Tbio,23.33333333,KICH
MATK,Tbio,0,KICH
MELK,Tchem,14.28571429,KICH
MERTK,Tchem,0,KICH
MET,Tclin,14.28571429,KICH
MINK1,Tchem,0,KICH
MKNK1,Tchem,3.80952381,KICH
MKNK2,Tchem,14.28571429,KICH
MLKL,Tchem,3.80952381,KICH
MOK,Tbio,30.47619048,KICH
MOS,Tbio,0,KICH
MST1R,Tchem,0,KICH
MTOR,TMOA_KICH,2.380952381,KICH
MUSK,Tchem,0,KICH
MVK,Tchem,14.28571429,KICH
MYLK,Tchem,0,KICH
MYLK2,Tchem,16.19047619,KICH
MYLK3,Tchem,0,KICH
MYLK4,Tchem,0,KICH
MYO3A,Tbio,14.28571429,KICH
MYO3B,Tbio,0,KICH
NADK,Tbio,0,KICH
NADK2,Tbio,14.28571429,KICH
NAGK,Tbio,4.285714286,KICH
NEK1,Tchem,9.523809524,KICH
NEK10,Tdark,0,KICH
NEK11,Tchem,0,KICH
NEK2,Tchem,21.9047619,KICH
NEK3,Tchem,14.28571429,KICH
NEK4,Tbio,14.28571429,KICH
NEK5,Tchem,14.28571429,KICH
NEK6,Tchem,16.19047619,KICH
NEK7,Tchem,14.28571429,KICH
NEK8,Tbio,0,KICH
NEK9,Tchem,0,KICH
NIM1K,Tchem,2.857142857,KICH
NLK,Tchem,0,KICH
NME1,Tbio,30.47619048,KICH
NME1-NME2,Tbio,0,KICH
NME2P1,Tdark,0,KICH
NME3,Tbio,0,KICH
NME4,Tbio,6.666666667,KICH
NME5,Tbio,14.28571429,KICH
NME6,Tbio,9.523809524,KICH
NMRK1,Tbio,0,KICH
NMRK2,Tbio,14.28571429,KICH
NPR1,Tclin,0,KICH
NPR2,Tbio,14.28571429,KICH
NRBP1,Tbio,16.19047619,KICH
NRBP2,Tdark,0,KICH
NRK,Tdark,0,KICH
NTRK1,Tclin,0,KICH
NTRK2,Tchem,14.28571429,KICH
NTRK3,Tchem,0,KICH
NUAK1,Tchem,0,KICH
NUAK2,Tchem,14.28571429,KICH
OBSCN,Tbio,0,KICH
OXSR1,Tbio,0,KICH
PAK1,Tchem,0,KICH
PAK2,Tchem,9.047619048,KICH
PAK3,Tchem,9.523809524,KICH
PAK4,Tchem,0,KICH
PAK5,Tchem,14.28571429,KICH
PAK6,Tchem,0,KICH
PAN3,Tdark,0,KICH
PANK1,Tbio,0,KICH
PANK2,Tbio,0,KICH
PANK3,Tchem,9.523809524,KICH
PANK4,Tdark,0,KICH
PASK,Tbio,0,KICH
PBK,Tchem,14.28571429,KICH
PCK1,Tbio,0,KICH
PCK2,Tbio,0,KICH
PDGFRA,TMOA_KICH,14.28571429,KICH
PDGFRB,TMOA_KICH,9.047619048,KICH
PDIK1L,Tdark,0,KICH
PDK1,Tchem,0,KICH
PDK2,Tchem,0,KICH
PDK3,Tchem,9.523809524,KICH
PDK4,Tchem,16.66666667,KICH
PDPK1,Tchem,0,KICH
PDPK2P,Tdark,0,KICH
PDXK,Tbio,0,KICH
PEAK1,Tbio,0,KICH
PFKFB1,Tbio,0,KICH
PFKFB2,Tchem,0,KICH
PFKFB3,Tchem,14.28571429,KICH
PFKL,Tbio,0,KICH
PFKM,Tbio,0,KICH
PFKP,Tbio,1.428571429,KICH
PGK1,Tchem,4.761904762,KICH
PGK2,Tbio,0,KICH
PHKA1,Tbio,14.28571429,KICH
PHKA2,Tbio,0,KICH
PHKG1,Tchem,0,KICH
PHKG2,Tchem,0,KICH
PI4K2A,Tbio,11.42857143,KICH
PI4KA,Tchem,0,KICH
PI4KB,Tchem,0,KICH
PIK3C2A,Tchem,0,KICH
PIK3C2B,Tchem,0,KICH
PIK3C2G,Tchem,0,KICH
PIK3C3,Tchem,0,KICH
PIK3CA,Tclin,0,KICH
PIK3CB,Tchem,0,KICH
PIK3CD,Tclin,7.619047619,KICH
PIK3CG,Tchem,0,KICH
PIK3R1,Tchem,14.28571429,KICH
PIK3R4,Tbio,0,KICH
PIKFYVE,Tchem,0,KICH
PIM1,Tchem,0,KICH
PIM2,Tchem,0,KICH
PIM3,Tchem,0,KICH
PINK1,Tbio,0,KICH
PIP4K2A,Tbio,9.047619048,KICH
PIP4K2B,Tchem,2.857142857,KICH
PIP4K2C,Tchem,0,KICH
PIP5K1A,Tbio,14.28571429,KICH
PIP5K1B,Tbio,2.380952381,KICH
PIP5K1C,Tchem,1.428571429,KICH
PKDCC,Tbio,14.28571429,KICH
PKLR,Tbio,0,KICH
PKM,Tchem,0,KICH
PKMYT1,Tchem,14.28571429,KICH
PKN1,Tchem,4.285714286,KICH
PKN2,Tchem,14.28571429,KICH
PKN3,Tbio,0,KICH
PLK1,Tchem,30.47619048,KICH
PLK2,Tchem,9.047619048,KICH
PLK3,Tchem,2.380952381,KICH
PLK4,Tchem,14.76190476,KICH
PLK5,Tbio,0,KICH
PNCK,Tbio,14.28571429,KICH
POMK,Tdark,9.523809524,KICH
PRAG1,Tbio,0,KICH
PRKAA1,Tchem,0,KICH
PRKAA2,Tchem,0,KICH
PRKAB1,Tchem,0,KICH
PRKACA,Tchem,0,KICH
PRKACB,Tchem,0,KICH
PRKACG,Tbio,0,KICH
PRKAG1,Tbio,0,KICH
PRKCA,Tchem,0,KICH
PRKCB,Tchem,0,KICH
PRKCD,Tclin,14.28571429,KICH
PRKCE,Tchem,0,KICH
PRKCG,Tchem,0,KICH
PRKCH,Tchem,0,KICH
PRKCI,Tchem,0,KICH
PRKCQ,Tchem,14.28571429,KICH
PRKCZ,Tchem,0,KICH
PRKD1,Tchem,0,KICH
PRKD2,Tchem,0,KICH
PRKD3,Tchem,0,KICH
PRKDC,Tchem,6.666666667,KICH
PRKG1,Tchem,0,KICH
PRKG2,Tchem,0,KICH
PRKRA,Tbio,0,KICH
PRKX,Tchem,14.28571429,KICH
PRKY,Tdark,0,KICH
PRPF4B,Tchem,0,KICH
PRPS1,Tbio,14.28571429,KICH
PRPS1L1,Tdark,14.28571429,KICH
PRPS2,Tbio,0,KICH
PSKH1,Tdark,2.380952381,KICH
PSKH2,Tdark,0,KICH
PSTK,Tdark,0,KICH
PTK2,Tchem,21.42857143,KICH
PTK2B,Tchem,0,KICH
PTK6,Tchem,4.285714286,KICH
PTK7,Tbio,0,KICH
PXK,Tbio,14.28571429,KICH
RAF1,TMOA_KICH,0,KICH
RBKS,Tbio,0,KICH
RET,TMOA_KICH,9.523809524,KICH
RIOK1,Tchem,19.04761905,KICH
RIOK2,Tbio,0,KICH
RIOK3,Tchem,14.28571429,KICH
RIPK1,Tchem,0,KICH
RIPK2,Tchem,30.47619048,KICH
RIPK3,Tchem,0,KICH
RIPK4,Tchem,0,KICH
RNASEL,Tchem,0,KICH
ROCK1,Tclin,0,KICH
ROCK2,Tclin,0,KICH
ROR1,Tbio,9.523809524,KICH
ROR2,Tbio,9.047619048,KICH
ROS1,Tchem,14.28571429,KICH
RPS6KA1,Tchem,19.04761905,KICH
RPS6KA2,Tchem,2.380952381,KICH
RPS6KA3,Tchem,9.523809524,KICH
RPS6KA4,Tchem,2.857142857,KICH
RPS6KA5,Tchem,0,KICH
RPS6KA6,Tchem,0,KICH
RPS6KB1,Tchem,0,KICH
RPS6KB2,Tbio,7.142857143,KICH
RPS6KC1,Tdark,7.619047619,KICH
RPS6KL1,Tdark,14.28571429,KICH
RYK,Tbio,0,KICH
SBK1,Tchem,0,KICH
SBK2,Tdark,14.28571429,KICH
SBK3,Tchem,14.28571429,KICH
SCYL1,Tbio,0,KICH
SCYL2,Tbio,4.761904762,KICH
SCYL3,Tdark,16.66666667,KICH
SGK1,Tchem,0,KICH
SGK2,Tchem,2.380952381,KICH
SGK3,Tchem,0,KICH
SGK494,Tdark,0,KICH
SHPK,Tbio,0,KICH
SIK1,Tchem,9.047619048,KICH
SIK2,Tchem,0,KICH
SIK3,Tchem,0,KICH
SLK,Tchem,0,KICH
SMG1,Tchem,0,KICH
SNRK,Tbio,0,KICH
SPEG,Tbio,13.80952381,KICH
SPHK1,Tchem,16.19047619,KICH
SPHK2,Tchem,0,KICH
SRC,TMOA_KICH,0,KICH
SRMS,Tchem,0,KICH
SRPK1,Tchem,13.80952381,KICH
SRPK2,Tchem,9.523809524,KICH
SRPK3,Tchem,9.047619048,KICH
STK10,Tchem,11.42857143,KICH
STK11,Tchem,0,KICH
STK16,Tchem,14.28571429,KICH
STK17A,Tchem,0,KICH
STK17B,Tchem,30.47619048,KICH
STK24,Tchem,0,KICH
STK25,Tchem,0,KICH
STK26,Tchem,2.380952381,KICH
STK3,Tchem,4.761904762,KICH
STK31,Tchem,16.66666667,KICH
STK32A,Tchem,14.28571429,KICH
STK32B,Tchem,0,KICH
STK32C,Tbio,13.80952381,KICH
STK33,Tchem,0,KICH
STK35,Tchem,0,KICH
STK36,Tbio,14.28571429,KICH
STK38,Tbio,9.523809524,KICH
STK38L,Tchem,0,KICH
STK39,Tbio,14.28571429,KICH
STK4,Tchem,4.285714286,KICH
STK40,Tbio,0,KICH
STKLD1,Tdark,14.28571429,KICH
STRADA,Tbio,0,KICH
STRADB,Tbio,0,KICH
STYK1,Tbio,20.47619048,KICH
SYK,Tchem,0,KICH
TAB1,Tbio,0,KICH
TAF1,Tchem,0,KICH
TAOK1,Tchem,0,KICH
TAOK2,Tchem,0,KICH
TAOK3,Tchem,0,KICH
TBCK,Tbio,0,KICH
TBK1,Tchem,0,KICH
TEC,Tchem,8.571428571,KICH
TEK,TMOA_KICH,14.28571429,KICH
TESK1,Tchem,0,KICH
TESK2,Tchem,14.28571429,KICH
TEX14,Tbio,14.28571429,KICH
TGFBR1,Tchem,2.380952381,KICH
TGFBR2,Tchem,4.761904762,KICH
TIE1,Tchem,0,KICH
TK1,Tchem,23.33333333,KICH
TK2,Tchem,0,KICH
TLK1,Tchem,0,KICH
TLK2,Tchem,0,KICH
TNIK,Tchem,14.28571429,KICH
TNK1,Tchem,0,KICH
